1.0,1,653,1,256,968
1.0,3,3842,1,768,2900
1.0,3,3842,1,768,2900
1.0,2,2275,1,512,1936
1.0,1,653,1,256,968
1.0,4,7446,1,1024,3868
1.0,8,3191,1,2816,10636
1.01,2,2275,1,512,1936
1.01,2,2275,1,512,1936
1.01,2,2275,1,512,1936
1.02,1,653,1,256,968
1.03,1,653,1,256,968
1.04,1,653,1,256,968
1.06,2,2275,1,512,1936
1.06,2,2275,1,512,1936
1.08,5,6650,1,1280,4836
1.13,1,653,1,256,968
1.17,2,2275,1,512,1936
1.54,1,653,1,256,968
1.93,2,2275,1,512,1936
1.94,2,2275,1,512,1936
1.95,1,653,1,256,968
1.96,2,2275,1,512,1936
2.17,2,2275,1,512,1936
2.18,2,2275,1,512,1936
2.48,2,2275,1,512,1936
2.6,2,2275,1,512,1936
2.98,2,2275,1,512,1936
3.11,2,2275,1,512,1936
3.11,2,2275,1,512,1936
3.32,1,653,1,256,968
3.38,3,3842,1,768,2900
3.5,2,2275,1,512,1936
3.58,1,653,1,256,968
3.87,3,3842,1,768,2900
4.08,2,2275,1,512,1936
4.31,2,2275,1,512,1936
4.55,1,653,1,256,968
4.62,3,3842,1,768,2900
4.78,1,653,1,256,968
5.0,3,3842,1,768,2900
5.19,2,2275,1,512,1936
5.39,2,2275,1,512,1936
5.61,1,653,1,256,968
5.84,1,653,1,256,968
6.06,2,2275,1,512,1936
6.26,1,653,1,256,968
6.47,2,2275,1,512,1936
6.68,2,2275,1,512,1936
13.39,3,3842,1,768,2900
13.39,3,3842,1,768,2900
13.88,2,2275,1,512,1936
35.54,3,3842,1,768,2900
40.77,4,7446,1,1024,3868
41.79,1,653,1,256,968
41.91,2,2275,1,512,1936
41.92,2,2275,1,512,1936
41.92,2,2275,1,512,1936
41.96,1,653,1,256,968
41.96,2,2275,1,512,1936
41.96,2,2275,1,512,1936
41.96,1,653,1,256,968
41.96,1,653,1,256,968
41.96,2,2275,1,512,1936
41.96,3,3842,1,768,2900
41.96,3,3842,1,768,2900
41.96,2,2275,1,512,1936
41.97,3,3842,1,768,2900
41.97,1,653,1,256,968
41.99,1,653,1,256,968
51.49,2,2275,1,512,1936
51.85,1,653,1,256,968
52.7,2,2275,1,512,1936
54.6,1,653,1,256,968
62.71,4,7446,1,1024,3868
62.8,3,3842,1,768,2900
68.48,1,653,1,256,968
69.74,1,653,1,256,968
85.22,2,2275,1,512,1936
89.02,1,653,1,256,968
93.44,2,2275,1,512,1936
101.37,2,2275,1,512,1936
111.67,3,3842,1,768,2900
114.12,1,653,1,256,968
114.17,1,653,1,256,968
114.24,1,653,1,256,968
116.44,2,2275,1,512,1936
119.23,2,2275,1,512,1936
122.61,2,2275,1,512,1936
123.02,2,2275,1,512,1936
123.11,1,653,1,256,968
123.99,2,2275,1,512,1936
124.21,2,2275,1,512,1936
124.4,1,653,1,256,968
124.62,1,653,1,256,968
124.84,2,2275,1,512,1936
125.1,1,653,1,256,968
125.39,5,6650,1,1280,4836
125.67,1,653,1,256,968
125.91,2,2275,1,512,1936
126.21,4,7446,1,1024,3868
126.45,3,3842,1,768,2900
126.74,2,2275,1,512,1936
126.98,1,653,1,256,968
127.04,1,653,1,256,968
127.26,1,653,1,256,968
127.32,3,3842,1,768,2900
129.64,2,2275,1,512,1936
135.14,2,2275,1,512,1936
136.19,1,653,1,256,968
138.86,1,653,1,256,968
140.66,4,7446,1,1024,3868
141.35,2,2275,1,512,1936
142.0,2,2275,1,512,1936
147.82,2,2275,1,512,1936
149.09,3,3842,1,768,2900
151.29,1,653,1,256,968
152.21,3,3842,1,768,2900
157.17,2,2275,1,512,1936
160.06,2,2275,1,512,1936
161.41,1,653,1,256,968
166.25,2,2275,1,512,1936
166.9,2,2275,1,512,1936
167.17,2,2275,1,512,1936
