50.0,2,2275,1,128,484,1,1
50.0,2,2275,1,128,484,1,1
60.0,2,2275,1,128,484,1,1
60.0,2,2275,1,128,484,1,1
60.0,2,2275,1,128,484,1,1
60.0,2,2275,1,128,484,1,1
60.0,2,2275,1,128,484,1,1
70.0,2,2275,1,128,484,1,1
70.0,2,2275,1,128,484,1,1
70.0,2,2275,1,128,484,1,1
70.0,2,2275,1,128,484,1,1
70.0,2,2275,1,128,484,1,1
70.0,2,2275,1,128,484,1,1
70.0,2,2275,1,128,484,1,1
80.0,2,2275,1,128,484,1,1
80.0,2,2275,1,128,484,1,1
80.0,2,2275,1,128,484,1,1
80.0,2,2275,1,128,484,1,1
80.0,2,2275,1,128,484,1,1
80.0,2,2275,1,128,484,1,1
80.0,2,2275,1,128,484,1,1
80.0,2,2275,1,128,484,1,1
80.0,2,2275,1,128,484,1,1
80.0,2,2275,1,128,484,1,1
90.0,2,2275,1,128,484,1,1
90.0,2,2275,1,128,484,1,1
90.0,2,2275,1,128,484,1,1
90.0,2,2275,1,128,484,1,1
90.0,2,2275,1,128,484,1,1
90.0,2,2275,1,128,484,1,1
90.0,2,2275,1,128,484,1,1
90.0,2,2275,1,128,484,1,1
90.0,2,2275,1,128,484,1,1
90.0,2,2275,1,128,484,1,1
90.0,2,2275,1,128,484,1,1
90.0,2,2275,1,128,484,1,1
100.0,2,2275,1,128,484,1,1
100.0,2,2275,1,128,484,1,1
100.0,2,2275,1,128,484,1,1
100.0,2,2275,1,128,484,1,1
100.0,2,2275,1,128,484,1,1
100.0,2,2275,1,128,484,1,1
100.0,2,2275,1,128,484,1,1
100.0,2,2275,1,128,484,1,1
100.0,2,2275,1,128,484,1,1
100.0,2,2275,1,128,484,1,1
100.0,2,2275,1,128,484,1,1
100.0,2,2275,1,128,484,1,1
100.0,2,2275,1,128,484,1,1
100.0,2,2275,1,128,484,1,1
110.0,2,2275,1,128,484,1,1
110.0,2,2275,1,128,484,1,1
110.0,2,2275,1,128,484,1,1
110.0,2,2275,1,128,484,1,1
110.0,2,2275,1,128,484,1,1
110.0,2,2275,1,128,484,1,1
110.0,2,2275,1,128,484,1,1
110.0,2,2275,1,128,484,1,1
110.0,2,2275,1,128,484,1,1
110.0,2,2275,1,128,484,1,1
110.0,2,2275,1,128,484,1,1
110.0,2,2275,1,128,484,1,1
110.0,2,2275,1,128,484,1,1
110.0,2,2275,1,128,484,1,1
110.0,2,2275,1,128,484,1,1
110.0,2,2275,1,128,484,1,1
110.0,2,2275,1,128,484,1,1
120.0,2,2275,1,128,484,1,1
120.0,2,2275,1,128,484,1,1
120.0,2,2275,1,128,484,1,1
120.0,2,2275,1,128,484,1,1
120.0,2,2275,1,128,484,1,1
120.0,2,2275,1,128,484,1,1
120.0,2,2275,1,128,484,1,1
120.0,2,2275,1,128,484,1,1
120.0,2,2275,1,128,484,1,1
120.0,2,2275,1,128,484,1,1
120.0,2,2275,1,128,484,1,1
120.0,2,2275,1,128,484,1,1
120.0,2,2275,1,128,484,1,1
120.0,2,2275,1,128,484,1,1
120.0,2,2275,1,128,484,1,1
120.0,2,2275,1,128,484,1,1
120.0,2,2275,1,128,484,1,1
120.0,2,2275,1,128,484,1,1
120.0,2,2275,1,128,484,1,1
130.0,2,2275,1,128,484,1,1
130.0,2,2275,1,128,484,1,1
130.0,2,2275,1,128,484,1,1
130.0,2,2275,1,128,484,1,1
130.0,2,2275,1,128,484,1,1
130.0,2,2275,1,128,484,1,1
130.0,2,2275,1,128,484,1,1
130.0,2,2275,1,128,484,1,1
130.0,2,2275,1,128,484,1,1
130.0,2,2275,1,128,484,1,1
130.0,2,2275,1,128,484,1,1
130.0,2,2275,1,128,484,1,1
130.0,2,2275,1,128,484,1,1
130.0,2,2275,1,128,484,1,1
130.0,2,2275,1,128,484,1,1
130.0,2,2275,1,128,484,1,1
130.0,2,2275,1,128,484,1,1
130.0,2,2275,1,128,484,1,1
130.0,2,2275,1,128,484,1,1
130.0,2,2275,1,128,484,1,1
130.0,2,2275,1,128,484,1,1
140.0,2,2275,1,128,484,1,1
140.0,2,2275,1,128,484,1,1
140.0,2,2275,1,128,484,1,1
140.0,2,2275,1,128,484,1,1
140.0,2,2275,1,128,484,1,1
140.0,2,2275,1,128,484,1,1
140.0,2,2275,1,128,484,1,1
140.0,2,2275,1,128,484,1,1
140.0,2,2275,1,128,484,1,1
140.0,2,2275,1,128,484,1,1
140.0,2,2275,1,128,484,1,1
140.0,2,2275,1,128,484,1,1
140.0,2,2275,1,128,484,1,1
140.0,2,2275,1,128,484,1,1
140.0,2,2275,1,128,484,1,1
140.0,2,2275,1,128,484,1,1
140.0,2,2275,1,128,484,1,1
140.0,2,2275,1,128,484,1,1
140.0,2,2275,1,128,484,1,1
140.0,2,2275,1,128,484,1,1
140.0,2,2275,1,128,484,1,1
140.0,2,2275,1,128,484,1,1
140.0,2,2275,1,128,484,1,1
140.0,2,2275,1,128,484,1,1
150.0,2,2275,1,128,484,1,1
150.0,2,2275,1,128,484,1,1
150.0,2,2275,1,128,484,1,1
150.0,2,2275,1,128,484,1,1
150.0,2,2275,1,128,484,1,1
150.0,2,2275,1,128,484,1,1
150.0,2,2275,1,128,484,1,1
150.0,2,2275,1,128,484,1,1
150.0,2,2275,1,128,484,1,1
150.0,2,2275,1,128,484,1,1
150.0,2,2275,1,128,484,1,1
150.0,2,2275,1,128,484,1,1
150.0,2,2275,1,128,484,1,1
150.0,2,2275,1,128,484,1,1
150.0,2,2275,1,128,484,1,1
150.0,2,2275,1,128,484,1,1
150.0,2,2275,1,128,484,1,1
150.0,2,2275,1,128,484,1,1
150.0,2,2275,1,128,484,1,1
150.0,2,2275,1,128,484,1,1
150.0,2,2275,1,128,484,1,1
150.0,2,2275,1,128,484,1,1
150.0,2,2275,1,128,484,1,1
150.0,2,2275,1,128,484,1,1
150.0,2,2275,1,128,484,1,1
150.0,2,2275,1,128,484,1,1
160.0,2,2275,1,128,484,1,1
160.0,2,2275,1,128,484,1,1
160.0,2,2275,1,128,484,1,1
160.0,2,2275,1,128,484,1,1
160.0,2,2275,1,128,484,1,1
160.0,2,2275,1,128,484,1,1
160.0,2,2275,1,128,484,1,1
160.0,2,2275,1,128,484,1,1
160.0,2,2275,1,128,484,1,1
160.0,2,2275,1,128,484,1,1
160.0,2,2275,1,128,484,1,1
160.0,2,2275,1,128,484,1,1
160.0,2,2275,1,128,484,1,1
160.0,2,2275,1,128,484,1,1
160.0,2,2275,1,128,484,1,1
160.0,2,2275,1,128,484,1,1
160.0,2,2275,1,128,484,1,1
160.0,2,2275,1,128,484,1,1
160.0,2,2275,1,128,484,1,1
160.0,2,2275,1,128,484,1,1
160.0,2,2275,1,128,484,1,1
160.0,2,2275,1,128,484,1,1
160.0,2,2275,1,128,484,1,1
160.0,2,2275,1,128,484,1,1
160.0,2,2275,1,128,484,1,1
160.0,2,2275,1,128,484,1,1
160.0,2,2275,1,128,484,1,1
160.0,2,2275,1,128,484,1,1
160.0,2,2275,1,128,484,1,1
170.0,2,2275,1,128,484,1,1
170.0,2,2275,1,128,484,1,1
170.0,2,2275,1,128,484,1,1
170.0,2,2275,1,128,484,1,1
170.0,2,2275,1,128,484,1,1
170.0,2,2275,1,128,484,1,1
170.0,2,2275,1,128,484,1,1
170.0,2,2275,1,128,484,1,1
170.0,2,2275,1,128,484,1,1
170.0,2,2275,1,128,484,1,1
170.0,2,2275,1,128,484,1,1
170.0,2,2275,1,128,484,1,1
170.0,2,2275,1,128,484,1,1
170.0,2,2275,1,128,484,1,1
170.0,2,2275,1,128,484,1,1
