50.0,2,2275,1,128,484,1,1
50.1,2,2275,1,128,484,1,1
50.1,2,2275,1,128,484,1,1
50.2,2,2275,1,128,484,1,1
50.2,2,2275,1,128,484,1,1
50.2,2,2275,1,128,484,1,1
50.3,2,2275,1,128,484,1,1
50.3,2,2275,1,128,484,1,1
50.3,2,2275,1,128,484,1,1
50.3,2,2275,1,128,484,1,1
50.4,2,2275,1,128,484,1,1
50.4,2,2275,1,128,484,1,1
50.4,2,2275,1,128,484,1,1
50.4,2,2275,1,128,484,1,1
50.4,2,2275,1,128,484,1,1
50.5,2,2275,1,128,484,1,1
50.5,2,2275,1,128,484,1,1
50.5,2,2275,1,128,484,1,1
50.5,2,2275,1,128,484,1,1
50.5,2,2275,1,128,484,1,1
50.5,2,2275,1,128,484,1,1
50.6,2,2275,1,128,484,1,1
50.6,2,2275,1,128,484,1,1
50.6,2,2275,1,128,484,1,1
50.6,2,2275,1,128,484,1,1
50.6,2,2275,1,128,484,1,1
50.6,2,2275,1,128,484,1,1
50.6,2,2275,1,128,484,1,1
50.7,2,2275,1,128,484,1,1
50.7,2,2275,1,128,484,1,1
50.7,2,2275,1,128,484,1,1
50.7,2,2275,1,128,484,1,1
50.7,2,2275,1,128,484,1,1
50.7,2,2275,1,128,484,1,1
50.7,2,2275,1,128,484,1,1
50.7,2,2275,1,128,484,1,1
50.8,2,2275,1,128,484,1,1
50.8,2,2275,1,128,484,1,1
50.8,2,2275,1,128,484,1,1
50.8,2,2275,1,128,484,1,1
50.8,2,2275,1,128,484,1,1
50.8,2,2275,1,128,484,1,1
50.8,2,2275,1,128,484,1,1
50.8,2,2275,1,128,484,1,1
50.8,2,2275,1,128,484,1,1
50.9,2,2275,1,128,484,1,1
50.9,2,2275,1,128,484,1,1
50.9,2,2275,1,128,484,1,1
50.9,2,2275,1,128,484,1,1
50.9,2,2275,1,128,484,1,1
50.9,2,2275,1,128,484,1,1
50.9,2,2275,1,128,484,1,1
50.9,2,2275,1,128,484,1,1
50.9,2,2275,1,128,484,1,1
50.9,2,2275,1,128,484,1,1
51.0,2,2275,1,128,484,1,1
51.0,2,2275,1,128,484,1,1
51.0,2,2275,1,128,484,1,1
51.0,2,2275,1,128,484,1,1
51.0,2,2275,1,128,484,1,1
51.0,2,2275,1,128,484,1,1
51.0,2,2275,1,128,484,1,1
51.0,2,2275,1,128,484,1,1
51.0,2,2275,1,128,484,1,1
51.0,2,2275,1,128,484,1,1
51.0,2,2275,1,128,484,1,1
51.1,2,2275,1,128,484,1,1
51.1,2,2275,1,128,484,1,1
51.1,2,2275,1,128,484,1,1
51.1,2,2275,1,128,484,1,1
51.1,2,2275,1,128,484,1,1
51.1,2,2275,1,128,484,1,1
51.1,2,2275,1,128,484,1,1
51.1,2,2275,1,128,484,1,1
51.1,2,2275,1,128,484,1,1
51.1,2,2275,1,128,484,1,1
51.1,2,2275,1,128,484,1,1
51.1,2,2275,1,128,484,1,1
51.2,2,2275,1,128,484,1,1
51.2,2,2275,1,128,484,1,1
51.2,2,2275,1,128,484,1,1
51.2,2,2275,1,128,484,1,1
51.2,2,2275,1,128,484,1,1
51.2,2,2275,1,128,484,1,1
51.2,2,2275,1,128,484,1,1
51.2,2,2275,1,128,484,1,1
51.2,2,2275,1,128,484,1,1
51.2,2,2275,1,128,484,1,1
51.2,2,2275,1,128,484,1,1
51.2,2,2275,1,128,484,1,1
51.2,2,2275,1,128,484,1,1
51.3,2,2275,1,128,484,1,1
51.3,2,2275,1,128,484,1,1
51.3,2,2275,1,128,484,1,1
51.3,2,2275,1,128,484,1,1
51.3,2,2275,1,128,484,1,1
51.3,2,2275,1,128,484,1,1
51.3,2,2275,1,128,484,1,1
51.3,2,2275,1,128,484,1,1
51.3,2,2275,1,128,484,1,1
51.3,2,2275,1,128,484,1,1
51.3,2,2275,1,128,484,1,1
51.3,2,2275,1,128,484,1,1
51.3,2,2275,1,128,484,1,1
51.3,2,2275,1,128,484,1,1
51.4,2,2275,1,128,484,1,1
51.4,2,2275,1,128,484,1,1
51.4,2,2275,1,128,484,1,1
51.4,2,2275,1,128,484,1,1
51.4,2,2275,1,128,484,1,1
51.4,2,2275,1,128,484,1,1
51.4,2,2275,1,128,484,1,1
51.4,2,2275,1,128,484,1,1
51.4,2,2275,1,128,484,1,1
51.4,2,2275,1,128,484,1,1
51.4,2,2275,1,128,484,1,1
51.4,2,2275,1,128,484,1,1
51.4,2,2275,1,128,484,1,1
51.4,2,2275,1,128,484,1,1
51.4,2,2275,1,128,484,1,1
51.5,2,2275,1,128,484,1,1
51.5,2,2275,1,128,484,1,1
51.5,2,2275,1,128,484,1,1
51.5,2,2275,1,128,484,1,1
51.5,2,2275,1,128,484,1,1
51.5,2,2275,1,128,484,1,1
51.5,2,2275,1,128,484,1,1
51.5,2,2275,1,128,484,1,1
51.5,2,2275,1,128,484,1,1
51.5,2,2275,1,128,484,1,1
51.5,2,2275,1,128,484,1,1
51.5,2,2275,1,128,484,1,1
51.5,2,2275,1,128,484,1,1
51.5,2,2275,1,128,484,1,1
51.5,2,2275,1,128,484,1,1
51.5,2,2275,1,128,484,1,1
51.6,2,2275,1,128,484,1,1
51.6,2,2275,1,128,484,1,1
51.6,2,2275,1,128,484,1,1
51.6,2,2275,1,128,484,1,1
51.6,2,2275,1,128,484,1,1
51.6,2,2275,1,128,484,1,1
51.6,2,2275,1,128,484,1,1
51.6,2,2275,1,128,484,1,1
51.6,2,2275,1,128,484,1,1
51.6,2,2275,1,128,484,1,1
51.6,2,2275,1,128,484,1,1
51.6,2,2275,1,128,484,1,1
51.6,2,2275,1,128,484,1,1
51.6,2,2275,1,128,484,1,1
51.6,2,2275,1,128,484,1,1
51.6,2,2275,1,128,484,1,1
51.6,2,2275,1,128,484,1,1
51.7,2,2275,1,128,484,1,1
51.7,2,2275,1,128,484,1,1
51.7,2,2275,1,128,484,1,1
51.7,2,2275,1,128,484,1,1
51.7,2,2275,1,128,484,1,1
