50.0,2,2275,1,128,484,1,1
59.3,2,2275,1,128,484,1,1
59.3,2,2275,1,128,484,1,1
68.6,2,2275,1,128,484,1,1
68.6,2,2275,1,128,484,1,1
68.6,2,2275,1,128,484,1,1
77.91,2,2275,1,128,484,1,1
77.91,2,2275,1,128,484,1,1
77.91,2,2275,1,128,484,1,1
77.91,2,2275,1,128,484,1,1
87.21,2,2275,1,128,484,1,1
87.21,2,2275,1,128,484,1,1
87.21,2,2275,1,128,484,1,1
87.21,2,2275,1,128,484,1,1
87.21,2,2275,1,128,484,1,1
96.51,2,2275,1,128,484,1,1
96.51,2,2275,1,128,484,1,1
96.51,2,2275,1,128,484,1,1
96.51,2,2275,1,128,484,1,1
96.51,2,2275,1,128,484,1,1
96.51,2,2275,1,128,484,1,1
105.81,2,2275,1,128,484,1,1
105.81,2,2275,1,128,484,1,1
105.81,2,2275,1,128,484,1,1
105.81,2,2275,1,128,484,1,1
105.81,2,2275,1,128,484,1,1
105.81,2,2275,1,128,484,1,1
105.81,2,2275,1,128,484,1,1
115.12,2,2275,1,128,484,1,1
115.12,2,2275,1,128,484,1,1
115.12,2,2275,1,128,484,1,1
115.12,2,2275,1,128,484,1,1
115.12,2,2275,1,128,484,1,1
115.12,2,2275,1,128,484,1,1
115.12,2,2275,1,128,484,1,1
115.12,2,2275,1,128,484,1,1
124.42,2,2275,1,128,484,1,1
124.42,2,2275,1,128,484,1,1
124.42,2,2275,1,128,484,1,1
124.42,2,2275,1,128,484,1,1
124.42,2,2275,1,128,484,1,1
124.42,2,2275,1,128,484,1,1
124.42,2,2275,1,128,484,1,1
124.42,2,2275,1,128,484,1,1
124.42,2,2275,1,128,484,1,1
133.72,2,2275,1,128,484,1,1
133.72,2,2275,1,128,484,1,1
133.72,2,2275,1,128,484,1,1
133.72,2,2275,1,128,484,1,1
133.72,2,2275,1,128,484,1,1
133.72,2,2275,1,128,484,1,1
133.72,2,2275,1,128,484,1,1
133.72,2,2275,1,128,484,1,1
133.72,2,2275,1,128,484,1,1
133.72,2,2275,1,128,484,1,1
143.02,2,2275,1,128,484,1,1
143.02,2,2275,1,128,484,1,1
143.02,2,2275,1,128,484,1,1
143.02,2,2275,1,128,484,1,1
143.02,2,2275,1,128,484,1,1
143.02,2,2275,1,128,484,1,1
143.02,2,2275,1,128,484,1,1
143.02,2,2275,1,128,484,1,1
143.02,2,2275,1,128,484,1,1
143.02,2,2275,1,128,484,1,1
143.02,2,2275,1,128,484,1,1
152.33,2,2275,1,128,484,1,1
152.33,2,2275,1,128,484,1,1
152.33,2,2275,1,128,484,1,1
152.33,2,2275,1,128,484,1,1
152.33,2,2275,1,128,484,1,1
152.33,2,2275,1,128,484,1,1
152.33,2,2275,1,128,484,1,1
152.33,2,2275,1,128,484,1,1
152.33,2,2275,1,128,484,1,1
152.33,2,2275,1,128,484,1,1
152.33,2,2275,1,128,484,1,1
152.33,2,2275,1,128,484,1,1
161.63,2,2275,1,128,484,1,1
161.63,2,2275,1,128,484,1,1
161.63,2,2275,1,128,484,1,1
161.63,2,2275,1,128,484,1,1
161.63,2,2275,1,128,484,1,1
161.63,2,2275,1,128,484,1,1
161.63,2,2275,1,128,484,1,1
161.63,2,2275,1,128,484,1,1
161.63,2,2275,1,128,484,1,1
161.63,2,2275,1,128,484,1,1
161.63,2,2275,1,128,484,1,1
161.63,2,2275,1,128,484,1,1
161.63,2,2275,1,128,484,1,1
170.93,2,2275,1,128,484,1,1
170.93,2,2275,1,128,484,1,1
170.93,2,2275,1,128,484,1,1
170.93,2,2275,1,128,484,1,1
170.93,2,2275,1,128,484,1,1
170.93,2,2275,1,128,484,1,1
170.93,2,2275,1,128,484,1,1
170.93,2,2275,1,128,484,1,1
170.93,2,2275,1,128,484,1,1
170.93,2,2275,1,128,484,1,1
170.93,2,2275,1,128,484,1,1
170.93,2,2275,1,128,484,1,1
170.93,2,2275,1,128,484,1,1
170.93,2,2275,1,128,484,1,1
180.23,2,2275,1,128,484,1,1
180.23,2,2275,1,128,484,1,1
180.23,2,2275,1,128,484,1,1
180.23,2,2275,1,128,484,1,1
180.23,2,2275,1,128,484,1,1
180.23,2,2275,1,128,484,1,1
180.23,2,2275,1,128,484,1,1
180.23,2,2275,1,128,484,1,1
180.23,2,2275,1,128,484,1,1
180.23,2,2275,1,128,484,1,1
180.23,2,2275,1,128,484,1,1
180.23,2,2275,1,128,484,1,1
180.23,2,2275,1,128,484,1,1
180.23,2,2275,1,128,484,1,1
180.23,2,2275,1,128,484,1,1
189.53,2,2275,1,128,484,1,1
189.53,2,2275,1,128,484,1,1
189.53,2,2275,1,128,484,1,1
189.53,2,2275,1,128,484,1,1
189.53,2,2275,1,128,484,1,1
189.53,2,2275,1,128,484,1,1
189.53,2,2275,1,128,484,1,1
