1.0,9,5827,1,136,5534
1.0,23,23685,1,152,1235
1.0,10,14918,1,273,14918
1.0,9,5534,1,136,5534
1.0,9,4111,1,136,5534
1.0,9,3736,1,136,5534
1.0,9,4783,1,136,5534
1.01,22,312,1,166,4710
1.01,9,4783,1,136,5534
1.01,10,12012,1,273,14918
1.02,1,3248,1,138,16877
1.03,23,388,1,152,1235
1.04,17,480,1,261,740
1.06,9,5534,1,136,5534
1.06,9,74830,1,136,5534
1.08,9,74830,1,136,5534
1.13,9,4289,1,136,5534
1.17,9,8133,1,136,5534
1.54,9,8133,1,136,5534
1.93,9,4783,1,136,5534
1.94,9,4783,1,136,5534
1.95,9,8133,1,136,5534
1.96,9,74830,1,136,5534
2.17,9,4289,1,136,5534
2.18,9,5827,1,136,5534
2.48,10,9748,1,273,14918
2.6,9,5827,1,136,5534
2.98,9,74830,1,136,5534
3.11,9,5534,1,136,5534
3.11,9,74830,1,136,5534
3.32,9,4783,1,136,5534
3.38,9,3736,1,136,5534
3.5,9,4783,1,136,5534
3.58,23,821,1,152,1235
3.87,23,51585,1,152,1235
4.08,16,11774,1,244,793
4.31,9,4783,1,136,5534
4.55,9,3736,1,136,5534
4.62,10,11625,1,273,14918
4.78,9,5534,1,136,5534
5.0,9,5534,1,136,5534
5.19,9,4111,1,136,5534
5.39,3,1176,1,287,1617
5.61,23,358,1,152,1235
5.84,9,5827,1,136,5534
6.06,9,4289,1,136,5534
6.26,9,4289,1,136,5534
6.47,9,3736,1,136,5534
6.68,9,3736,1,136,5534
13.39,9,4289,1,136,5534
13.39,23,1938,1,152,1235
13.88,10,17234,1,273,14918
35.54,23,358,1,152,1235
40.77,23,51585,1,152,1235
41.79,9,8133,1,136,5534
41.91,23,51585,1,152,1235
41.92,9,5827,1,136,5534
41.92,9,74830,1,136,5534
41.96,8,3708,1,151,4629
41.96,9,8133,1,136,5534
41.96,9,4111,1,136,5534
41.96,9,3736,1,136,5534
41.96,17,83970,1,261,740
41.96,9,5534,1,136,5534
41.96,9,4111,1,136,5534
41.96,9,4289,1,136,5534
41.96,9,4289,1,136,5534
41.97,11,1814,1,311,1291
41.97,9,8133,1,136,5534
41.99,23,312,1,152,1235
51.49,10,11625,1,273,14918
51.85,9,4783,1,136,5534
52.7,1,48033,1,138,16877
54.6,16,11774,1,244,793
62.71,10,12012,1,273,14918
62.8,10,12012,1,273,14918
68.48,10,11625,1,273,14918
69.74,9,4111,1,136,5534
85.22,9,3736,1,136,5534
89.02,9,74830,1,136,5534
93.44,21,15108,1,141,6515
101.37,9,5827,1,136,5534
111.67,9,5827,1,136,5534
114.12,9,4783,1,136,5534
114.17,9,74830,1,136,5534
114.24,9,8133,1,136,5534
116.44,10,12012,1,273,14918
119.23,9,4111,1,136,5534
122.61,23,51585,1,152,1235
123.02,9,4289,1,136,5534
123.11,9,8133,1,136,5534
123.99,10,95037,1,273,14918
124.21,10,13886,1,273,14918
124.4,9,5827,1,136,5534
124.62,10,95037,1,273,14918
124.84,9,5827,1,136,5534
125.1,9,8133,1,136,5534
125.39,9,5534,1,136,5534
125.67,1,16877,1,138,16877
125.91,9,4783,1,136,5534
126.21,3,840,1,287,1617
126.45,9,5534,1,136,5534
126.74,9,8133,1,136,5534
126.98,9,8133,1,136,5534
127.04,23,358,1,152,1235
127.26,9,3736,1,136,5534
127.32,9,4289,1,136,5534
129.64,10,77208,1,273,14918
135.14,9,74830,1,136,5534
